VideoID,RegionCode,TrendingDate,Views,Likes,CommentCount,Dislikes
kjC1zmZo30U,US,18.22.03,3086728,30209,3181,988
9x8JN8zDqis,US,18.22.03,398525,32101,4476,1090
trWLY6NrS2Q,US,18.22.03,941460,45115,3956,887
JR06IhY4C2A,US,18.22.03,926961,6365,7850,764
NC-TF0SPzzM,US,18.22.03,785770,7718,214,142
_IoOJu2_FKE,US,18.22.03,432987,6751,1142,193
5mar5AHglGI,US,18.22.03,203984,20083,1135,103
umPDFJkH3_M,US,18.22.03,167064,6304,837,398
XKrV_JqZX1Q,US,18.22.03,1069205,15264,909,355
2aQykuIaJVI,US,18.22.03,2035027,130918,10354,2381
22iCU_bsApA,US,18.22.03,386520,4975,1659,180
FFsp5b4AUTE,US,18.22.03,7286159,84386,19528,16406
Z4qNw1dPuNI,US,18.22.03,621125,34207,2756,477
IgUlowmSeHo,US,18.22.03,161597,8669,816,128
43hsIO_Jxtg,US,18.22.03,945936,14025,991,154
JhvwFB-NUbA,US,18.22.03,718219,5471,2517,2948
ZUFRInhV4YE,US,18.22.03,249221,6236,457,303
vus2jCm8H0U,US,18.22.03,794712,39548,2758,653
DfxhWPvhFCQ,US,18.22.03,466256,4042,1611,1989
B2W7c3XRBwQ,US,18.22.03,436192,16580,2315,243
Gzy_nCkn88U,US,18.22.03,1906401,67518,8813,2206
-4s2MeUgduo,US,18.22.03,296237,38776,1342,466
sIMChzE_aCo,US,18.22.03,5764258,13948,1642,530
z1Fvrmf4BXc,US,18.22.03,4902635,217307,26146,8642
7gdoj1ViJ8M,US,18.22.03,201461,10540,2071,252
5fZiMNo5-uo,US,18.22.03,2430543,50046,15140,1973
RyquDQ5kWSs,US,18.22.03,529109,8787,4765,535
WAX8tyQnTpU,US,18.22.03,491839,26755,2554,464
szFrHKoD1GE,US,18.22.03,373796,12736,4280,686
qYNNT1WIhwM,US,18.22.03,1242483,20506,1374,1370
yWjRvhfjpI8,US,18.22.03,645687,32901,4882,2236
0r-zYs6NQu8,US,18.22.03,1262398,55004,15431,1176
dT5ALH3ICTc,US,18.22.03,6037731,132975,13109,7040
MHh9NWCR_ts,US,18.22.03,544664,40844,4083,761
LLiXwMQW_VQ,US,18.22.03,817094,5197,590,678
T3-BzlYEhQA,US,18.22.03,242872,11838,592,140
bVMVxJJ7P8M,US,18.22.03,328788,12145,911,142
BXnGUUsdnR8,US,18.22.03,907859,22183,5533,1974
bWL_MVbpGT0,US,18.22.03,271946,22198,3452,241
EL1wN_ihL_E,US,18.22.03,2181976,32457,1349,1420
2GjJ85MImlo,US,18.22.03,1332402,44296,5047,8282
rvskMHn0sqQ,US,18.22.03,2778545,178296,20224,5431
oYe-QM8ZimI,US,18.22.03,682988,48315,5328,459
W-FxnLAnlGg,US,18.22.03,325110,2181,589,146
ghMEmxP0hgw,US,18.22.03,2102367,200125,8257,1605
ZCPwpcurYns,US,18.22.03,5034472,314131,27475,5291
GpbMbBNP-NI,US,18.22.03,276549,13246,1512,515
v-vx6GpTBkc,US,18.22.03,367367,9635,1112,500
pmMjkMtpnTc,US,18.22.03,5884078,500006,69711,16910
5GRyr0noXrw,US,18.22.03,22678048,453423,40757,44742
7tYUMo3IgXg,US,18.22.03,2383841,41788,2879,2367
QsK6c2dRhv0,US,18.22.03,354281,3499,303,220
JuhWVxLtfWQ,US,18.22.03,240447,2029,128,39
QwievZ1Tx-8,US,18.22.03,45064699,1494997,186005,29812
jRq7HXR17gI,US,18.22.03,518042,11446,2680,839
4srOE3pCCo8,US,18.22.03,1129913,13266,2448,3455
MVyvV0tOOjw,US,18.22.03,526026,36587,3507,258
FR5WT12B_88,US,18.22.03,587381,17818,1122,301
sfMwXjNo3Rs,US,18.22.03,413748,7690,893,231
2XQft9iwSqg,US,18.22.03,198199,14821,2142,118
f1fXCRtSUWU,US,18.22.03,1337291,22648,1938,925
hHFuZVGpBC0,US,18.22.03,591674,10770,1113,417
ffgzh93MdQM,US,18.22.03,415190,14221,2792,117
uKkbfxTHJGI,US,18.22.03,2764096,88455,6797,10846
zWrMvW7S3tg,US,18.22.03,1313527,92328,12068,5413
S5xFft7kg8Q,US,18.22.03,1033451,20984,1066,747
T2uyIBURMjs,US,18.22.03,541451,25323,5317,333
mBMxFIEub34,US,18.22.03,413540,8131,748,217
Sb_hCbZ80aQ,US,18.22.03,5540254,60004,3372,7662
ceXPzJ0fZNs,US,18.22.03,2381029,129916,13419,1549
LnA7Au-DLUM,US,18.22.03,1846200,26307,2798,1278
Nkl-k_rjn_U,US,18.22.03,267667,7137,327,118
MybjFHx_wfc,US,18.22.03,1310709,31854,3695,2550
lgBn6qzMlXw,US,18.22.03,3053210,74274,20558,4759
Biex1XR_mpo,US,18.22.03,2583247,39754,1733,306
9SCNLl0MQPM,US,18.22.03,651270,16892,1913,572
08l0K3UyUXE,US,18.22.03,542677,4123,1129,734
1SnWTW6YXbE,US,18.22.03,4798045,184399,13536,2711
fS2fsa1fuIw,US,18.22.03,743831,31605,2148,300
YrVTJd6mvpE,US,18.22.03,330690,6031,307,151
8UHMSVOHddE,US,18.22.03,196187,5476,277,159
cr6H8ACWp4E,US,18.22.03,987016,16274,1304,522
XGd1dq1BatM,US,18.22.03,1687089,75725,3216,1401
RE-aVnbJyOU,US,18.22.03,321580,2595,241,142
lEltmPagx6M,US,18.22.03,700664,58167,5407,1107
iZUfPIKbgUM,US,18.22.03,906606,29581,2025,671
3y75zBl37f8,US,18.22.03,1051357,32182,5776,5165
LK3Yz9UpP_A,US,18.22.03,310575,10192,944,346
oidnwPIeqsI,US,18.22.03,433320,12507,1415,219
46KwY26PeOs,US,18.22.03,1346784,48342,2936,1208
UJIo1AtoTss,US,18.22.03,851727,34746,1838,600
wQFsKrYLd10,US,18.22.03,141492,5007,264,62
v3hGUJJIjzk,US,18.22.03,209529,9783,529,74
fMaC7IeGKNQ,US,18.22.03,255014,4780,313,75
YqC5loCFMtk,US,18.22.03,241083,9682,995,208
DCUD9kjYOAk,US,18.22.03,931316,67001,3785,341
y8lFgF_IjPw,US,18.22.03,1865136,39025,7258,4274
LN-m0Ci8MZ8,US,18.22.03,2112542,51079,1306,1339
ai6NByMmCVU,US,18.22.03,1101365,40941,5614,804
9qlF_9PNhJs,US,18.22.03,328889,18187,823,151
hhiD-TKYqHk,US,18.22.03,556805,4109,793,304
wGjplV12k10,US,18.22.03,574513,5549,3685,401
iXfHlch1Lso,US,18.22.03,308514,3660,515,605
b33PN2NB2Do,US,18.22.03,332676,14218,1542,439
giiIq7t4oMQ,US,18.22.03,682987,16755,2560,5331
iSt_jbT6rak,US,18.22.03,1627876,66560,3514,995
HuwPCUzqwKs,US,18.22.03,587723,13400,1078,428
KyQyz2upSgY,US,18.22.03,2347310,99700,5568,2331
_UjAxuSuLIc,US,18.22.03,274768,11406,782,446
wAQ7autd61g,US,18.22.03,397179,15294,692,394
uA8GdJJqz_s,US,18.22.03,3483180,55954,32268,2440
soBb4X5Hb6k,US,18.22.03,2205494,79105,1916,668
jVlfNd3fxMY,US,18.22.03,482557,18062,2614,552
DxSf6Nb_I7o,US,18.22.03,220927,3422,314,151
ZKWDCyVbnoM,US,18.22.03,1285098,23430,910,330
pCteBhr4dGY,US,18.22.03,1399883,24161,2228,542
TN7LvuEpDIE,US,18.22.03,407975,31519,1148,143
Txlk7PiHaGk,US,18.22.03,7071052,332007,22124,8115
XrvedhkDN5A,US,18.22.03,567246,15655,3815,422
WknsomB28mE,US,18.22.03,592487,21000,1155,741
BOKzXQdA4Nw,US,18.22.03,635746,7711,393,374
49wGna0UTB8,US,18.22.03,875450,28861,2319,5741
s3ChukSDGRU,US,18.22.03,402397,16516,1871,320
nzPcwk6O1Ks,US,18.22.03,322783,4357,728,178
xf-dywd3zx0,US,18.22.03,2920123,477593,34600,1936
aC5lxLCyyhQ,US,18.22.03,1168313,832,105,156
bcPTiiiYDs8,US,18.22.03,299420,11332,917,124
UzeIb-TZo_I,US,18.22.03,945242,18539,2991,1410
RYGFczNMAMk,US,18.22.03,312029,15138,1301,136
wowAOdTYqw8,US,18.22.03,4809376,160313,12329,1595
Wh1L0rOaa88,US,18.22.03,10967543,268670,21202,9120
tCXGJQYZ9JA,US,18.22.03,57542059,1811840,157767,105452
6sHIq41sI-w,US,18.22.03,4954458,406873,43331,3458
ck2ClsAoN8w,US,18.22.03,2807413,157948,34342,23740
eT4shwU4Yc4,US,18.22.03,1556961,65949,5033,2759
2fouYHWUhZo,US,18.22.03,1808201,69962,3151,582
XXRBLyQQ78A,US,18.22.03,826452,32039,3261,397
0HX039UdGpU,US,18.22.03,2025599,52431,4221,3806
LeFxjRMv5U8,US,18.22.03,733893,5260,1086,408
eFjFxgHedgM,US,18.22.03,3357904,53419,8036,4307
Q0sjw10aEWI,US,18.22.03,681337,55257,10513,356
M61Vt1C69JA,US,18.22.03,487057,8647,729,317
fLjXIFvafSE,US,18.22.03,308171,10910,1056,234
eljAjPH6zQI,US,18.22.03,929384,42188,2905,1162
18QHSoWPygQ,US,18.22.03,1026719,23983,4336,2715
in5TfQfUIBY,US,18.22.03,454722,7072,1507,751
sS0LCjOiIhc,US,18.22.03,22331130,996754,199897,10240
uE_dSIumQ5Q,US,18.22.03,224269,8439,1130,199
nT39kZDAx_s,US,18.22.03,211247,11937,2785,276
enH3xA4mYcY,US,18.22.03,2074180,8033,611,282
XCrJ3NflOpE,US,18.22.03,208702,4646,376,30
6Km34EXxGZ4,US,18.22.03,2068056,113168,25717,3795
AU9I1MX0c2s,US,18.22.03,303697,8591,451,161
4a1TUszkMfI,US,18.22.03,199351,6558,1039,145
wNhYCsu3WWk,US,18.22.03,341132,3699,301,198
2AAUadR6Hjw,US,18.22.03,770714,9162,486,223
A0FZIwabctw,US,18.22.03,3229849,124115,8067,1537
Thvm6dADOms,US,18.22.03,2184748,28631,626,970
0KRpcUAtg00,US,18.22.03,840945,40651,2123,643
OylDdm-6ZH0,US,18.22.03,3212474,201255,10301,4324
p-GN8WXoiX4,US,18.22.03,4139421,121215,17610,8521
-BQJo3vK8O8,US,18.22.03,75697961,765637,34433,66867
Ba4j_q02FM4,US,18.22.03,655487,33408,3130,1777
pspGtXW0QYo,US,18.22.03,501299,14059,1044,546
I-BGTp-I9aU,US,18.22.03,3067478,52341,9102,7578
BtvRaMPJWLs,US,18.22.03,3921552,219249,14789,6989
fC8gutkCu1c,US,18.22.03,3918264,187246,10493,4792
P_If9xMyl10,US,18.22.03,3166130,35685,1860,1187
oRArmtMA9AI,US,18.22.03,12880738,356915,40379,10790
Evz-ZQC8wss,US,18.22.03,478968,12429,1317,744
vjnqABgxfO0,US,18.22.03,11758995,101565,17808,28465
VvEGctiW7io,US,18.22.03,364409,7363,350,116
Ph54wQG8ynk,US,18.22.03,24679463,772018,50491,26068
rNCT91V5dQU,US,18.22.03,2358490,48454,953,541
RZfqUAZddmk,US,18.22.03,168965,5139,637,143
NsFna-Z1MjU,US,18.22.03,3383861,76615,28489,3502
ir0G79oHXMc,US,18.22.03,2023348,43791,3395,3268
PaumoJFmHlY,US,18.22.03,1219447,38446,1497,530
tJv-xtxKkQY,US,18.22.03,5827169,202207,48199,32018
ywm84JNihIg,US,18.22.03,666445,5308,355,111
0H-JHIGRRNM,US,18.22.03,385913,8222,1055,282
qInSq2g4nmk,US,18.22.03,386159,19104,1701,962
jwlW1-vVBjQ,US,18.22.03,283818,6815,918,375
cXOZLskXCog,US,18.22.03,474560,13270,814,263
_suPAag6_i8,US,18.22.03,429266,8535,1867,1046
O8hm2Ml-pA8,US,18.22.03,1666370,36377,1063,807
SphTGtDlhHw,US,18.22.03,6261069,153566,9387,9818
kD06SQtfA5s,US,18.22.03,1323176,37539,6777,2237
D4pdh0eTsxw,US,18.22.03,218903,6122,947,621
k3uh0MJeypI,US,18.22.03,1669402,123187,9577,879
oSZDe6CrfN4,US,18.22.03,1107915,32876,1986,1269
qIkuNJPtfw4,US,18.22.03,719556,25426,1907,551
nt00QzKuNVY,US,18.22.03,3916992,27409,1814,500
4GZBn4_SfQQ,US,18.22.03,514107,1953,96,17
Sg_Gmb0ntfw,US,18.22.03,4414661,1306,99,271
OBOm_jatVCI,US,18.22.03,2288043,39996,4929,1591
jzIE_oKG9PU,US,18.23.03,1393971,28302,2155,1198
qPZ38A7nhqY,US,18.23.03,328533,6967,810,307
OZsYiWBgFOk,US,18.23.03,2294001,6398,881,1410
UmXbLTbi8Hg,US,18.23.03,666377,33684,1176,741
c1npkEoEtos,US,18.23.03,1158470,27318,1086,942
Q9vZHbcx6cQ,US,18.23.03,693549,49074,2682,1178
IlkBLwl4aBM,US,18.23.03,4321512,598021,54873,2990
H2nY7Tu1Qgs,US,18.23.03,812137,21705,2435,513
54BVvP7zvDQ,US,18.23.03,1286401,25151,1885,980
OcTw2b0Ho-8,US,18.23.03,380618,30931,21929,331
4FEcHK-c2VE,US,18.23.03,1856593,49630,3370,980
mwgUesU1pz4,US,18.23.03,513336,9520,738,350
FhwktRDG_aQ,US,18.23.03,2469706,78377,6349,2076
rwFfo61fVSY,US,18.23.03,194010,1945,273,79
9x8JN8zDqis,US,18.23.03,681416,41197,5759,2716
PHLY4a5fTjU,US,18.23.03,2778867,133428,8908,1954
Vp40y-048MA,US,18.23.03,344119,3711,455,2315
zGD3Qvb04gc,US,18.23.03,318399,2041,291,131
9DUfFHaUpxg,US,18.23.03,1226985,35641,2069,402
kjC1zmZo30U,US,18.23.03,4159821,34584,3486,1133
Hu5FZYlCfc8,US,18.23.03,223107,15437,695,331
jYwgqUUx_7s,US,18.23.03,960599,23976,691,251
10ndJuFP1PY,US,18.23.03,782177,12161,1241,295
_IoOJu2_FKE,US,18.23.03,765238,8818,1504,324
trWLY6NrS2Q,US,18.23.03,1138670,51064,4369,1058
YML2DM0K8DQ,US,18.23.03,164214,3411,215,288
JR06IhY4C2A,US,18.23.03,980144,6684,8315,838
NC-TF0SPzzM,US,18.23.03,963154,9513,266,227
5mar5AHglGI,US,18.23.03,273926,22524,1281,199
dx9mF1KJr0s,US,18.23.03,966262,46492,2943,576
22iCU_bsApA,US,18.23.03,506663,5990,1952,260
XKrV_JqZX1Q,US,18.23.03,1337261,18250,1083,450
dRfvXL-m7O8,US,18.23.03,660104,19172,1637,359
2aQykuIaJVI,US,18.23.03,2312320,143456,11049,2535
umPDFJkH3_M,US,18.23.03,227822,7196,1005,506
_vrcsnkXCI8,US,18.23.03,306060,26927,4823,292
IgUlowmSeHo,US,18.23.03,238399,10901,1101,241
FFsp5b4AUTE,US,18.23.03,8198243,88916,20555,17628
Z4qNw1dPuNI,US,18.23.03,691138,36771,2960,571
sIMChzE_aCo,US,18.23.03,9391723,16933,1926,745
BGszdLW-VqM,US,18.23.03,149709,9401,868,105
JhvwFB-NUbA,US,18.23.03,784288,5869,2781,3224
DfxhWPvhFCQ,US,18.23.03,524022,4630,1793,2260
vus2jCm8H0U,US,18.23.03,838561,40865,2810,689
0NWKUHl6JLY,US,18.23.03,476387,12807,3905,1599
B2W7c3XRBwQ,US,18.23.03,499728,17760,2541,281
-4s2MeUgduo,US,18.23.03,334239,41522,1479,533
Gzy_nCkn88U,US,18.23.03,2069487,70482,9129,2353
szFrHKoD1GE,US,18.23.03,492593,15236,5066,854
7gdoj1ViJ8M,US,18.23.03,232790,11261,2345,324
z1Fvrmf4BXc,US,18.23.03,5332719,229049,27237,9451
RyquDQ5kWSs,US,18.23.03,558524,9154,4868,561
5fZiMNo5-uo,US,18.23.03,2515218,50615,15241,2014
WAX8tyQnTpU,US,18.23.03,527617,28024,2705,494
qYNNT1WIhwM,US,18.23.03,1343990,22051,1453,1443
0r-zYs6NQu8,US,18.23.03,1349890,57387,16069,1253
yWjRvhfjpI8,US,18.23.03,699701,33851,4992,2383
MHh9NWCR_ts,US,18.23.03,574842,41851,4161,808
LLiXwMQW_VQ,US,18.23.03,1079957,7229,734,936
T3-BzlYEhQA,US,18.23.03,257405,12107,616,148
bVMVxJJ7P8M,US,18.23.03,360257,12733,941,151
bWL_MVbpGT0,US,18.23.03,308022,24342,3695,274
BXnGUUsdnR8,US,18.23.03,955868,22696,5595,2034
2GjJ85MImlo,US,18.23.03,1391665,46310,5102,8529
rvskMHn0sqQ,US,18.23.03,2843666,180840,20430,5515
oYe-QM8ZimI,US,18.23.03,696634,48781,5370,468
ghMEmxP0hgw,US,18.23.03,2176830,204246,8366,1639
W-FxnLAnlGg,US,18.23.03,337373,2218,601,152
GpbMbBNP-NI,US,18.23.03,290848,13588,1520,541
ZCPwpcurYns,US,18.23.03,5239892,321948,28112,5483
v-vx6GpTBkc,US,18.23.03,376465,9781,1125,505
pmMjkMtpnTc,US,18.23.03,6635380,518232,71619,17798
5GRyr0noXrw,US,18.23.03,24117244,475288,41840,47090
7tYUMo3IgXg,US,18.23.03,2462264,42849,2938,2423
JuhWVxLtfWQ,US,18.23.03,256301,2050,131,44
jRq7HXR17gI,US,18.23.03,545793,11699,2726,857
QwievZ1Tx-8,US,18.23.03,46707200,1513427,188160,30566
4srOE3pCCo8,US,18.23.03,1202546,13788,2554,3567
MVyvV0tOOjw,US,18.23.03,564600,37671,3646,261
FR5WT12B_88,US,18.23.03,645087,18293,1161,317
sfMwXjNo3Rs,US,18.23.03,423062,7812,904,236
2XQft9iwSqg,US,18.23.03,216197,15586,2173,121
f1fXCRtSUWU,US,18.23.03,1357653,22842,1960,934
hHFuZVGpBC0,US,18.23.03,617485,11008,1136,440
ffgzh93MdQM,US,18.23.03,435706,15294,2989,127
uKkbfxTHJGI,US,18.23.03,2967436,91590,7089,11740
zWrMvW7S3tg,US,18.23.03,1342787,93558,12269,5551
S5xFft7kg8Q,US,18.23.03,1079519,21703,1074,780
mBMxFIEub34,US,18.23.03,429702,8273,753,223
T2uyIBURMjs,US,18.23.03,551598,25554,5383,335
Sb_hCbZ80aQ,US,18.23.03,5676658,61782,3486,7768
Nkl-k_rjn_U,US,18.23.03,325530,7859,332,153
ceXPzJ0fZNs,US,18.23.03,2409345,130673,13523,1564
Biex1XR_mpo,US,18.23.03,2956598,46388,2061,358
MybjFHx_wfc,US,18.23.03,1334881,32177,3715,2577
lgBn6qzMlXw,US,18.23.03,3107524,75324,20844,4818
9SCNLl0MQPM,US,18.23.03,660513,17007,1942,573
08l0K3UyUXE,US,18.23.03,556897,4158,1145,753
1SnWTW6YXbE,US,18.23.03,5310528,190898,13780,2871
LnA7Au-DLUM,US,18.23.03,1905587,27148,2868,1324
fS2fsa1fuIw,US,18.23.03,822144,33368,2282,322
8UHMSVOHddE,US,18.23.03,213005,5778,288,182
YrVTJd6mvpE,US,18.23.03,341389,6166,311,156
cr6H8ACWp4E,US,18.23.03,1042805,16858,1312,540
XGd1dq1BatM,US,18.23.03,1838623,77701,3233,1469
lEltmPagx6M,US,18.23.03,725660,59315,5480,1128
iZUfPIKbgUM,US,18.23.03,919031,29776,2030,676
3y75zBl37f8,US,18.23.03,1080838,32751,5853,5164
LK3Yz9UpP_A,US,18.23.03,318108,10275,952,353
UJIo1AtoTss,US,18.23.03,903323,35750,1865,616
wQFsKrYLd10,US,18.23.03,144359,5090,266,63
v3hGUJJIjzk,US,18.23.03,214387,9916,532,77
fMaC7IeGKNQ,US,18.23.03,262595,4880,320,78
YqC5loCFMtk,US,18.23.03,246350,9786,1001,208
DCUD9kjYOAk,US,18.23.03,1033216,70460,3891,385
LN-m0Ci8MZ8,US,18.23.03,2175151,52365,1360,1381
ai6NByMmCVU,US,18.23.03,1108178,41057,5615,808
9qlF_9PNhJs,US,18.23.03,352882,18473,838,162
iXfHlch1Lso,US,18.23.03,327976,3931,526,616
hhiD-TKYqHk,US,18.23.03,561752,4123,793,308
wGjplV12k10,US,18.23.03,580161,5572,3687,402
b33PN2NB2Do,US,18.23.03,337901,14401,1548,442
giiIq7t4oMQ,US,18.23.03,703054,16937,2578,5338
iSt_jbT6rak,US,18.23.03,1666646,67083,3537,1008
HuwPCUzqwKs,US,18.23.03,623734,13755,1097,440
KyQyz2upSgY,US,18.23.03,2360786,100025,5572,2341
_UjAxuSuLIc,US,18.23.03,279055,11512,782,451
wAQ7autd61g,US,18.23.03,425179,15896,698,402
uA8GdJJqz_s,US,18.23.03,3498559,56096,32409,2453
soBb4X5Hb6k,US,18.23.03,2261397,80643,1966,681
jVlfNd3fxMY,US,18.23.03,487718,18174,2641,558
DxSf6Nb_I7o,US,18.23.03,234832,3561,324,154
ZKWDCyVbnoM,US,18.23.03,1350114,23990,925,341
pCteBhr4dGY,US,18.23.03,1440020,24571,2283,553
TN7LvuEpDIE,US,18.23.03,414514,31842,1166,143
Txlk7PiHaGk,US,18.23.03,7310136,336625,22282,8309
XrvedhkDN5A,US,18.23.03,581724,15876,3842,430
BOKzXQdA4Nw,US,18.23.03,736348,8226,425,473
WknsomB28mE,US,18.23.03,598231,21129,1155,743
49wGna0UTB8,US,18.23.03,884799,29025,2332,5762
s3ChukSDGRU,US,18.23.03,408015,16643,1871,321
xf-dywd3zx0,US,18.23.03,2982598,481055,34729,2001
aC5lxLCyyhQ,US,18.23.03,1173372,842,106,157
bcPTiiiYDs8,US,18.23.03,302153,11390,925,124
UzeIb-TZo_I,US,18.23.03,968092,18890,3041,1436
RYGFczNMAMk,US,18.23.03,316215,15176,1306,139
wowAOdTYqw8,US,18.23.03,5117070,163069,12484,1651
Wh1L0rOaa88,US,18.23.03,11387814,272475,21584,9264
tCXGJQYZ9JA,US,18.23.03,60462748,1838256,158947,107383
6sHIq41sI-w,US,18.23.03,5205020,411335,43605,3513
ck2ClsAoN8w,US,18.23.03,2843211,158863,34686,23973
eT4shwU4Yc4,US,18.23.03,1582523,66362,5068,2772
2fouYHWUhZo,US,18.23.03,1929209,73543,3263,609
XXRBLyQQ78A,US,18.23.03,836438,32415,3311,400
0HX039UdGpU,US,18.23.03,2051169,52679,4251,3811
LeFxjRMv5U8,US,18.23.03,740525,5290,1090,411
eFjFxgHedgM,US,18.23.03,3393763,53782,8109,4326
Q0sjw10aEWI,US,18.23.03,709368,55947,10658,363
M61Vt1C69JA,US,18.23.03,489711,8674,730,317
fLjXIFvafSE,US,18.23.03,319986,11132,1104,243
eljAjPH6zQI,US,18.23.03,938915,42399,2934,1170
18QHSoWPygQ,US,18.23.03,1039954,24238,4360,2728
in5TfQfUIBY,US,18.23.03,461133,7139,1522,755
sS0LCjOiIhc,US,18.23.03,23080831,1005394,203445,10404
uE_dSIumQ5Q,US,18.23.03,225956,8471,1131,201
nT39kZDAx_s,US,18.23.03,214086,12019,2799,280
enH3xA4mYcY,US,18.23.03,2083009,8219,609,285
XCrJ3NflOpE,US,18.23.03,212670,4721,381,32
6Km34EXxGZ4,US,18.23.03,2110376,115149,26166,3880
AU9I1MX0c2s,US,18.23.03,324526,8707,452,171
4a1TUszkMfI,US,18.23.03,203256,6610,1056,147
wNhYCsu3WWk,US,18.23.03,342198,3703,302,199
A0FZIwabctw,US,18.23.03,3249647,124402,8087,1545
Thvm6dADOms,US,18.23.03,2460390,30406,626,1055
0KRpcUAtg00,US,18.23.03,844109,40721,2132,644
OylDdm-6ZH0,US,18.23.03,3241858,202409,10328,4354
p-GN8WXoiX4,US,18.23.03,4173479,121956,17700,8545
-BQJo3vK8O8,US,18.23.03,79333122,781521,34879,68368
Ba4j_q02FM4,US,18.23.03,661227,33605,3139,1779
pspGtXW0QYo,US,18.23.03,513381,14246,1050,551
I-BGTp-I9aU,US,18.23.03,3092153,52589,9150,7585
BtvRaMPJWLs,US,18.23.03,3943333,219617,14845,6995
fC8gutkCu1c,US,18.23.03,4029646,188935,10561,4831
oRArmtMA9AI,US,18.23.03,13470638,362282,40774,11013
P_If9xMyl10,US,18.23.03,3226577,36253,1860,1201
Evz-ZQC8wss,US,18.23.03,485953,12468,1320,751
vjnqABgxfO0,US,18.23.03,11937969,102245,17884,28568
VvEGctiW7io,US,18.23.03,384873,7709,351,123
Ph54wQG8ynk,US,18.23.03,26250616,784725,50871,26636
rNCT91V5dQU,US,18.23.03,2479349,49055,969,560
RZfqUAZddmk,US,18.23.03,169610,5146,639,143
ir0G79oHXMc,US,18.23.03,2060702,44145,3423,3311
PaumoJFmHlY,US,18.23.03,1321814,40178,1522,558
tJv-xtxKkQY,US,18.23.03,5875671,202863,48361,32117
ywm84JNihIg,US,18.23.03,675659,5335,362,112
0H-JHIGRRNM,US,18.23.03,389158,8265,1064,286
jwlW1-vVBjQ,US,18.23.03,285462,6850,919,376
cXOZLskXCog,US,18.23.03,482005,13454,816,264
_suPAag6_i8,US,18.23.03,437541,8586,1869,1047
O8hm2Ml-pA8,US,18.23.03,1759167,37479,1063,825
zkrq7Kpd1so,US,18.24.03,1648886,0,548,0
3iUfzN4RAB8,US,18.24.03,455808,22008,3896,1530
m1-rpd3S-48,US,18.24.03,1496990,137646,8487,1872
l_IFnDydIeQ,US,18.24.03,586633,13988,767,631
4csQhMHvQWk,US,18.24.03,490845,12471,581,180
kD-_iyS95AQ,US,18.24.03,3241405,42172,2369,1270
PFH046Fh3ps,US,18.24.03,397385,5987,922,640
RFHH8bSdLr8,US,18.24.03,541209,28697,1726,486
ycy30LIbq4w,US,18.24.03,2763271,355000,23203,2084
jzIE_oKG9PU,US,18.24.03,2054204,38148,2793,1813
ZwoDYJWWXW0,US,18.24.03,811636,77032,7021,1537
qPZ38A7nhqY,US,18.24.03,450980,8304,910,542
sKLREPyI-dY,US,18.24.03,291737,7065,715,539
Q9vZHbcx6cQ,US,18.24.03,1760461,79940,3599,2149
KWDUojLbxn4,US,18.24.03,785136,46291,6528,1170
OZsYiWBgFOk,US,18.24.03,3402093,9698,1356,2283
i47zrx24dpY,US,18.24.03,245996,15951,903,442
UmXbLTbi8Hg,US,18.24.03,932072,37829,1303,999
0oBodJHX1Vg,US,18.24.03,813964,9883,1040,413
c1npkEoEtos,US,18.24.03,1520030,34925,0,1491
rwFfo61fVSY,US,18.24.03,414184,5349,623,245
H2nY7Tu1Qgs,US,18.24.03,990546,25160,2776,669
BkpwPKZb_Zo,US,18.24.03,195017,19452,977,179
OcTw2b0Ho-8,US,18.24.03,453628,33567,22062,482
54BVvP7zvDQ,US,18.24.03,1488019,28454,2007,1211
mwgUesU1pz4,US,18.24.03,635048,11189,909,484
4FEcHK-c2VE,US,18.24.03,2113808,52391,3584,1178
9x8JN8zDqis,US,18.24.03,784114,44345,6234,3354
-R9F2_D76TE,US,18.24.03,251579,7468,993,216
FhwktRDG_aQ,US,18.24.03,2677094,83756,6869,2145
Rm_zQP9JIJI,US,18.24.03,196187,6473,1016,599
Vp40y-048MA,US,18.24.03,418848,4026,455,2493
PHLY4a5fTjU,US,18.24.03,2911933,137759,9191,2051
YML2DM0K8DQ,US,18.24.03,262472,4652,263,378
Hu5FZYlCfc8,US,18.24.03,279061,17230,772,501
9DUfFHaUpxg,US,18.24.03,1502910,41546,2399,460
kjC1zmZo30U,US,18.24.03,4583101,36709,3641,1202
10ndJuFP1PY,US,18.24.03,861217,12938,1115,405
_IoOJu2_FKE,US,18.24.03,910538,9883,1618,368
trWLY6NrS2Q,US,18.24.03,1251241,54377,4656,1130
NC-TF0SPzzM,US,18.24.03,1086506,10793,276,273
JR06IhY4C2A,US,18.24.03,998681,6784,8507,854
5mar5AHglGI,US,18.24.03,311157,23624,1406,249
22iCU_bsApA,US,18.24.03,548024,6481,2024,284
dRfvXL-m7O8,US,18.24.03,723936,20687,1761,499
umPDFJkH3_M,US,18.24.03,253227,7609,1065,540
2aQykuIaJVI,US,18.24.03,2509613,151960,11678,2639
dx9mF1KJr0s,US,18.24.03,1211361,54242,3215,712
_vrcsnkXCI8,US,18.24.03,337121,28292,5017,345
IgUlowmSeHo,US,18.24.03,275791,11971,1295,302
FFsp5b4AUTE,US,18.24.03,8718657,91398,21050,18207
